Category,Product Name,Customer Rating,Sentiment,Emotion,text
Health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,5,Positive,Love,"stok vitamin wajib di luar permaduan ???? ikhtiar menjaga kesehatan. sempat ketar ketir karna packing hnya bubble wrap tnp dus/ air pouch, tp pas unboxing alhamdulillah aman semua, ed jauh. smp dlm keadaan selamat. thanks bgt seller ??????"
Party Supplies and Craft,Custom Kartu FLAZZ BCA 2 sisi Bisa Cetak Foto / Gambar Bebas,5,Positive,Love,"cakep bangetttt, mulus, sesuai ekspektasi.. thank you ya"
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,1,Negative,Fear,"gx recomended,barang jelek...dikirim gx sesuai warna pemesan jg.sudah chat dl,kynya ready,di pesanan jg sudah sy sertakan catatan kirim warna born tp dikirim warna gx jelas.gx recomended pokoknya,mending cr toko lain.itu sy ada catatan di pemesanan,tp penjual gx baca detail"
Gaming,Stick stik Ps 2 PS2 tw ELITE - Hitam,5,Positive,Love,"brgnya cpt sampai, packing maxi, trims utk seller..toko recommend"
Automotive,Bubble Wrap Plastik Pembungkus Helm,5,Positive,Love,mantaaaaaap mantuuuuul terbaiikkkkk guuud
Household,Plastik Buble Wrap - BUBBLEWRAP,5,Positive,Happy,terima kasih gan. barang diterima aman dan berfungsi baik sesuai pesanan. kondisi aman semua lampu menyala. tambahan packing kardus dan bubble wrap ini sangat membantu.
Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,1,Negative,Fear,"harga murah, tapi fisik yang di terima gaa sesuai harapan, lampu di gagang gaa berfungsi, zoom besar kecil gaa berfungsi, lebih parah lagi, saya udah kasih waktu 3 jam untuk jawab keluhan saya via chat, tapi seller slow-slow aja, padahal online.. utamain kepuasan pelanggan, jangan hanya nyari keuntungan semata, gaa bakal berkah.."
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",2,Negative,Fear,"respon lama,proses lama. not recomended!"
Precious Metal,UBS Logam Mulia BT21 Tiger 0.25 Gr,5,Positive,Love,uucchh gemezzz syukaaa
Kitchen,Onix Dispenser Galon Air Aqua Pompa Galon Automatic,1,Negative,Sadness,produk tidak bagus
Party Supplies and Craft,"PAPER TRAY TATAKAN MAKAN KERTAS / PIRING KERTAS UNTUK RESTORAN CAFE - Cokelat, 12x12 cm",5,Positive,Love,"thanks,barangnya bagus bgt dan packingnya rapi,tekomended??????????"
Automotive,SEPASANG Lampu Tembak Sorot 6 Mata LED Spion Motor 6 Watt 12Volt,5,Positive,Love,"lampunya terang!. pancaran cahaya lampu yg baik. seller cepat responnya, pengiriman cepat dan aman.??????"
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,5,Positive,Love,"bagus banget sisirnya, mudah2an awet"
Electronics,4Connect Bluetooth Audio Receiver Dongle with MP3 Player and FM Radio,2,Negative,Anger,"pengiriman cepet, tapi qualitas barangnya jelek, kekuatan baterai nya cuma bertahan 30-40 menit, klo dicas ada suara berdesis."
Automotive,"70mai Dash Cam Pro Plus A500s 1944P GPS ADAS Set(Front +Rear Camera) - Front+Rear, Camera Only",1,Negative,Anger,"gps & adas gak berfungsi. jawaban penjual bertele2. 1,8 jt cm kamera biasa, mahal"
Automotive,Bubble Wrap Plastik Pembungkus Helm,5,Positive,Love,produk original ??. bikin helm saya makin keren!. jadi tambah rapih.
Carpentry,Mesin Bor Baterai Tangan / Cordless Drill Battery Orion CD-6650,5,Positive,Love,"barang mendarat,,produk original sesuai dengan deskripsi,kemasan rapi ,seller ramah,fast respon pengiriman pun cepat pokok nya recomended dah,makasih tokopedia makasih admin??"
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,3,Negative,Sadness,minta yg biru di kasih toska
Muslim Fashion,RB-C205 Tasbih Digital Mini Tally Counter Alat Hitung Tasbeh Digital - Biru Tua,2,Negative,Fear,saya beli tasbih digital berbeda warna tapi setelah saya terima barangnya tidak sesuai catatan yang saya kasih...
Beauty,L'Oreal Paris Revitalift Crystal Purifying Micellar Water Oil Free - 400 ml,5,Positive,Happy,puas selalu belanja disini
Other Products,"Aluminium Miter T-Track for Router and Table Saw Jig - Silver, 10 cm",1,Negative,Fear,respon seller lambat.. 2 hari dl baru barang dikirim..
Kitchen,GM Bear Set Pisau Dapur isi 5pcs Hitam 1083-Pisau Set 5 Pcs,1,Negative,Sadness,"pesanan tidak sesuai, barang yang dipesan adalah merk gm bear warna putih, tapi yang dikirim merk buck warna hitam, saya sangat kecewa"
Party Supplies and Craft,Gantungan kait lengket transparan mudah dipasang kamar mandi dapur,1,Negative,Sadness,barang tidak ada dalam pengiriman. malah di kirim timbangan
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,5,Positive,Love,mantapppppppppppp
Health,Masker Evo PlusMed 4d Medis - Putih,1,Negative,Fear,"kualitas tali jelek, masker nya cukup tipis dengan harga lumayan mahal, agak ga worth it aja"
Women's Fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,1,Negative,Sadness,"di kirimnya yg hidden, bukan yg semata kaki. kecewa"
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,5,Positive,Happy,warnanya lucu ??. lembut di kulit. proses pesanan cepat.
Electronics,Kova Liko Kompor Listrik Mini Stove Moka Pot Seduh V60 Manual Brew - Hitam,5,Positive,Happy,barangnya original. hemat listrik. bahan kuat & awet. mutu terjamin sni. penjualnya ramah banget. packaging aman. proses pesanan cepat. gampang dipakai.
Health,Stella Parfum'ist Smart Matic Caffe Latte,5,Positive,Happy,"berfungsi dengan baik, packing aman"
Party Supplies and Craft,Balon LED RGB LENGKAP 2/BOBO LED/Balon Lampu Tumblr 3 MODE + Gagang,1,Negative,Sadness,kecewa dengan pelayanan toko ini. ada barang bermasalah disuruh tekan komplain tetapi kenyataannya ribet dibelakangnya. kapok belanja disini. barang hanya senilai 7rb tetapi minta video sampai 3x & barang tidak berfungsi masih saja menolak komplain. semoga berkah
Automotive,AntiFog Embun Besar Kaca Spion & Jendela Mobil Sticker Anti Fog Hujan - Spion 9.5x13.5,2,Negative,Fear,1 hari masih bagus hasilnya..3 hari kedepan udah gak bagus lagi..berembun lagi...gak recomended banget
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,5,Positive,Happy,beneran waterproof. bulu mata jadi lentik. proses pesanan cepat. packaging aman ??. nggak menggumpal. gampang dibersihkan. packaging rapi.
Automotive,HSS EDT Everyday Diesel Treat Power Cetane boost utk 400-1500 L solar - 4Oz/118ml,5,Positive,Love,top
Toys and Hobbies,mainan crocodile dentist game gigit jari buaya,1,Negative,Anger,mainannya rusak gak bisa dipake
Phones and Tablets,Remax True wireless Stereo Earbuds TWS-21 - Putih,4,Positive,Happy,lumayan lah untuk harga segini
Animal Care,MAKANAN KUCING BOLT REPACK 1Kg - TUNA IKAN,1,Negative,Anger,pesanan jenis ikan yg dikirim bulet. hadeuuuh.
Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 42",2,Negative,Fear,"gimana bisa miring begitu? plus udh di wanti2 alamat kirim kantor tutup jam 5 terus libur akhir tahun. udh ditanya udh konfirmasi katanya bisa sblm jam 5 sampe pake sameday. ini nyampe nya jam 8 malem, gw nungguin di warkop depan kantor yg udh gelap. tolonglah kalo udh di notice gitu pilih sameday grab/gojek jgn pake anteraja yg transit sana transit sini. kalo emg ga bisa ga usah diiyakan pas nanya jam 5 sampe apa enggak. kecewa"
Other Products,BUBLE EXTRA,1,Negative,Anger,pengiriman sangat buruk respon penjual jg buruk. ah kapok pesen d sini.cm mau ambil untung doang ndak mau tau penjualnya.seminggu baru terima barang
Party Supplies and Craft,BALON FOIL BANDO KARAKTER MIX BANDO ANAK MOTIF HEWAN HEADBAND ANIMAL 1 - S024,5,Positive,Love,"bagus banget, pengiriman cepat, seller ramah, tooop"
Household,Pantone Bantal Kesehatan Charcoal Memory Foam Cool Gel / Kepala /Leher,2,Negative,Sadness,"barang kurang mulus.. beli dua, dua duanya ada sobekan di bantal bagian belakang.."
Men's Fashion,"CD03 Celana Dalam Boxer Pria Katun Bambu Bamboo Fiber Underware - polos, 6xl",2,Negative,Sadness,ukuran 6xl seperti ukuran m. saat digunakan kurang nyaman. sempit banget celana dalamnya terutama saat bergerak sambungan tengah yang dijahit juga kurang panjang jadi rasanya sempit banget
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun",3,Negative,Sadness,"kecewa 0_1 th...anakku umur 5 bln gk muat, kain gk halus,gk melar, tipis kecewa pokoknya"
Household,Pel Lantai Spray Super Mop Alat Pembersih Lantai Pel Pembersih A69,5,Positive,Happy,"bersih dari debu, sekali jalan, bagus... dan pengiriman ok sih rapi dlm box"
Carpentry,Mesin Bor Baterai Tangan / Cordless Drill Battery Orion CD-6650,1,Negative,Sadness,mengecewakan.. 1 battery tidak berfungsi.
Household,Polo City Tas Koper Hardcase size 24 inch - 072 - Blue Navy,5,Positive,Happy,"alhamdulillah barang diterima dlm keadaan baik, cuma lecet dikit tpi gak ngaruh, dianter pakai mobil juga, rekomended. warna sesuai. harga terjangkau."
Gaming,"Ps2 fat Hdd external murah Playstation Ps 2 fat Sony - Hardisk 20GB, TANPA MEMORY",1,Negative,Fear,"saat di unboxing barang terlihat bagus tpi pas baru di cek dengan seksama sticknya hancur dan bautnya hilang padahal packingan menggunakan kayu dan tidak ada penyok + ps baru di coba banyak game yg tidak mau serta dalam waktu 5 mnt ps langsung mati sendiri saat saya coba cek masalahnya ternyata kipas ps tidak menyala, saat saya tanya ke penjual ternyata ps hanya di cek sekedarnya saja dan setelah saya komplain saya disuruh mengembalikan ksana untuk di cek dan ongkir pp saya tanggung sendiri, sangat miris saya sangat percaya dengan toko meskipun ada ulasan yg buruk tpi saya tetap percaya dan tenyata barang yg datang sangat tdk memuaskan"
Movies and Music,MIXIO Sound card V8 Mixer SoundCard V8 MIXER Audio USB External,2,Negative,Fear,saat di charger kenapa gak bisa hidup. tolong beri solusi. saya tidak bisa pake
Men's Fashion,"CD03 Celana Dalam Boxer Pria Katun Bambu Bamboo Fiber Underware - polos, 6xl",1,Negative,Anger,"yang motif ada yg cacat ...minta 2 motif dikasih 1 dan polos 3 kwalitas kurang bagus, maklum barang china masih bagus buatan lokal"
Other Products,Tinta plastisol Brain Plus putih 1kg,5,Positive,Love,recommended seller..udah order yg ke 16 kali
Automotive,KIT Auto Glass Cleaner Pump 500mL - Pembersih Kaca Mobil,1,Negative,Sadness,kurang memuaskan dalam pengiriman
Animal Care,MAKANAN KUCING CAT CHOIZE KITTEN 1 Kg / makanan anak kucing no bolt - KITTEN TUNA,1,Negative,Anger,"seller sombong, shok, ngirim lambatttt percuma pake same day, bangunnya siang kali"
Household,Kent Microfiber Duster / Kemoceng KT-300E - 300E,1,Negative,Fear,"datang dlm keadaan gagang bengkok & pecah. gak niat banget packingnya. minimal digulung pakai kardus bekas lah biar gak rusak produknya. belanja di official store kok seperti belanja di toko biasa. gak sempat difoto, barang langsung dibuang masuk tempat sampah. sebagus apapun produk yg dibuat, kalau pengiriman dan packing tidak aman, tdk ada gunanya."
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",3,Negative,Fear,tidak sama dgn gambar
Sport,PREMIUM CELANA PENDEK LARI TRAINING GYM OLAHRAGA ZIPPER POCKET CASUAL - S21 BLACK M,1,Negative,Fear,baru dibuka ternyata robek.
Animal Care,Spray Penghilang Bau Kencing Kucing Anjing - Aroma Lavender,5,Positive,Love,"barangnya bagus banget, response nya cepet, komunikatif dan sangat membantu. makasih ya kak semoga semakin sukses yah"
Food and Drink,Pronas Kornet Sapi Regular (kemasan kaleng EOE) 340 g,1,Negative,Fear,kapok belanja disini lama banget pengiriman nya!
Muslim Fashion,HIJAB SPORT INSTAN/ HIJAB OLAHRAGA/ HIJAB PET SPORT TERMURAH - Milo,5,Positive,Love,bagus banget ??
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,5,Positive,Happy,"adminnya ramah bgt asli, nanya apa aja dijawabnya gercep bgt"
Carpentry,YJ-01 Nano Spray Gun Disinfectant Wireless 800 ml,1,Negative,Fear,"3x pesan, sdh mints tolong dikirimkan dgn nota, dan di iyakan penjual, namun 3x pesan juga nota tidak di berikan"
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,5,Positive,Happy,"produk sesuai deskripsi??. berfungsi dengan baik. dapet stiker jg,thx yaa"
Gaming,Charging Dock Stik PS3 - Charger Stand Dock Stick PS 3,1,Negative,Sadness,"tiba tiba patah, dasar baut patah, ane lem aja, moga masih bisa terpakai... mo di balikin rugi di ongkir, terima nasib aja"
Body Care,Twinpack Instance Hand Sanitizer Alcohol 75% 500 ml,1,Negative,Fear,delivery yang harus 2 karena twinpack tapi yg didelivery satu.. sampai harus buat komplain dan tidak dapat kompensasi apa2.. the first and the last belanja sini.. official store tapi kek gitu...
Toys and Hobbies,Iron Man Mark 50 Action Figure Recast,5,Positive,Love,sukaa sekaliiii.. sellernya juga responded banget.. terima kasih ya.. sukses untuk seller
Electronics,Xiaomi MiBox Mi Box S Mi Box 4 Internasional Android TV MDZ-22-AB - TanpaKeyboard,5,Positive,Happy,solusi untuk yang pingin punya smart tv tanpa harus beli smart tv. barang berfungsi seperti seharusnya.
Electronics,TOLEDA HEADPHONE EXTRA BASS WITH MIC,2,Negative,Fear,"barangnya tidak berfungsi, boxnya sudah kebuka"
Women's Fashion,Daster Polos Ruffle / Daster remple Rayon - Mint,3,Negative,Sadness,barang asli nya tak seindah yg difoto:(
Animal Care,Cakaran kucing Garukan kucing cat scatcher,1,Negative,Anger,ga sesuai gambar d kirain kayu tau2 hanya kardus
Food and Drink,bakso aci/boci/boci sakura/boci dower,1,Negative,Anger,sudah ga layak kenapa ga dibuang aja!!!
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,5,Positive,Love,celananya sudah dicuci dan dipake ma anakku. dan puas banget ma produknya. walopun harganya murah tapi tetep oke koq produknya jahitannya juga rapi. bahannya memang random dan ga bisa milih tapi masih sepadan banget ma harganya. pengirimannya juga cukup cepat. thanks seller ??.
Toys and Hobbies,Gasing StormyGyro Versi 2019 (Mirip Beyblade) - B44 Biru BB55,5,Positive,Happy,"baru juga dipesan langsung di proses,penjual ramah beyblade berputar kencang seperti dan juga harga lebih murah dari toko laen"
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,5,Positive,Happy,"sim card ok, mudah dipasang dan mudah langsung di gunakan"
Gaming,Nintendo NES Clone 620 Game Retro Mini Game Built in 620 Classic Games,1,Negative,Fear,salah satu stik tidak berfungsi. coba chat penjual tidak direspon.
Electronics,Kulkas 1 Pintu Sanyo Aqua D190. Dark Silver. New Colour,5,Positive,Happy,"kulkas saat ini kondisi bagus semoga awet tidak ada kendala2, yang saya suka banget toko ini aja sendiri h-1 lebaran yang sanggup kirim di hari yang sama..pesen jam 1 jam 4 nyampe ...mantaaaap thx seller"
Books,Hyouka,3,Negative,Sadness,ada beberapa kalimat yang kosong. saya cukup kecewa dan hal itu sangat menggangu saya ketika membaca.
Health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,1,Negative,Anger,"tiap belanja pasti ribut karena sampai lokasi hancur, buat pembeli lainnya, karena seller tidak mau bertanggung jawab dan menyerahkan pada asuransi, spt pd screenshoot, jika saat terima uda diraba kemasan hancur, kembalikan langsung pada kurir, daripada saat dikomplain jawabannya spt pd screenshoot ini. asuransi katanya, ribetnya tuh klaim asuransi."
Automotive,Masker 3 ply Hitam Full Black Orlee Medis 3ply Earloop Kemenkes 50 - Hitam,1,Negative,Anger,"pesanan ga lengkap, chat ga di bales. toko bagus karyawannya rusak. buat jelek citra jadinya, amal deh."
Electronics,Original RUIZU X50 8Gb BLUETOOTH Sport MP3 Player DAP TF FM Pedo V X02,2,Negative,Sadness,"tidak bisa upload atau transfer file dari komputer ke mp3 player, padalhan sudah gonti usb cable data yg terbaik dan sudah update usb drive nya. ternyata harus beli external memory card, awalnya tertulis internal 4gb :("
Men's Fashion,Techdoo Kaos Kaki Ankle All Size 35-45 Kaoskaki Pendek KK01 - Putih,1,Negative,Anger,"saya tulis dicatatan hitam dan putih tapi yang dikirim hitam semua, apa gunanya catatan? lagian ini kaos kaki anak sd ga muat di kaki orang dewasa."
Kitchen,Dispenser Beras Tempat Wadah Penyimpanan Beras Rice Bucket E67/E79 - Biru-5kg,4,Positive,Happy,"pengirimannya sangat cepat, baru pesan kemarin langsung datang esok harinya. barangnya bagus, semoga kualitasnya juga, bisa awet."
Kitchen,CETAKAN KUE MARTABAK MINI LUMPUR SURGA TEFLON ANTI LENGKET,1,Negative,Sadness,ada yg cacatt satu lubang
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,5,Positive,Happy,"respons penjual sangat baik, pengiriman sangat cepat."
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,4,Positive,Happy,barang bagus..cuma kurang teliti saat pengiriman.kabel charger salah yang magnetik tapi dapat kabel charger usb..selain it ok lah
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,1,Negative,Fear,jangan tergiur dengan promo. saya beli 2. cpt habis dan ngecas powerbank nya lama
Party Supplies and Craft,Balon Latex / Balon Metalik / Metalic Balloon Chrome 12inch - Lylac,1,Negative,Sadness,padahal udah tanya sebelumnya sama penjualnya ada ga balon warna gold dama silver ? kalo ada mau pesen balo gold sama silvernya aja 10 pcs. yang dateng warna warni kayak gini. sebelumnya udah chating katanya oke hufth padahal udah 2 kali beli di sini baru kali ini aku kecewa
Men's Fashion,"Piyama Pria Dewasa | Baju Tidur Laki laki Dewasa | Bahan katun Satin - Abu-abu, XL",5,Positive,Love,cepat amat sampai paketnya.. bahan satin bagus dan halus. ramah banget orangnya ????
Food and Drink,10 Pcs Pisang Goreng Madu Bu Nanik (RESMI),5,Positive,Happy,enak bgt & cepet sampe
Health,Champs Multivitamin Pineapple Berhadiah AR Coloring Book (30 x 1Botol),1,Negative,Sadness,"pesan 4 dikasih ar colouring book nya cuma 1 dan 1 lg diganti ludo, pengemasan paket sangat buruk hadiahnya di tekuk2?????"
Office & Stationery,Refill Isi Pulpen Frixion Pilot 0.7/0.5 atk - 0.5 HITAM,1,Negative,Fear,"order 7 hitam. dikirim 6 biru. ditanya, tidak ada respons sama sekali."
Kids and Baby Fashion,"Jumper panjang bayi 0-2 tahun Baju bayi unisex import jumper lucu anak - MARUKO PINK, 60",2,Negative,Fear,barang yang dikirim tidak sesuai walaupun tidak ada seharusnya 2 warna jangan satu warna
Other Products,"FULL SET BAKO BERKUALITAS AA, ALAT SLOROK BIRU - MlllLL BIASA",5,Positive,Happy,mantep keren oke barang nya
Electronics,Oraimo Bundle 3pcs Kabel Data Micro USB Fast Charging Cable OCD-M29N,3,Positive,Happy,"kesel ama durasi pengirimannya doang, overall barangnya bagus kok"
Muslim Fashion,"Celana Pangsi Sirwal Murah - M, Merah",2,Negative,Sadness,"yg abu aga tebel bahannya, yg hitam tipis bangt sedih"
Electronics,Deerma Vacuum Cleaner UV-C Penyedot Debu Tungau CM800 / CM810 - CM800,1,Negative,Sadness,"baru dipakai 1x, tidak sampai 10 menit, penghisapnya mati total"
Automotive,"carburator cleaner atau pembersih karbu dan injeksi,RONEVE isi 500ml",5,Positive,Love,pokoknya top...?????? bintang yg bicara ??????
Muslim Fashion,Bella Square Hijab Segiempat Part 5,1,Negative,Sadness,ada 2 wrna yg salah jdi kecewa deh??
Tour and Travel,Pullman Ciawi Vimala Hills Resort and Spa Hotel,5,Positive,Love,mantap..kinerjannya cepat..sangat responsif...recommended !..
Beauty,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,2,Negative,Sadness,hanya dikirim tutupnya saja
Household,Lemari Plastik Pakaian DIY / Wardrobe / Rak Baju Animal Character - 8 Cube + 4 Rak,5,Positive,Happy,"keren, sampai langsung pasang, jepitannya kelebihan satu, lemari gampang dirakit, warna sesuai, kualitas ok, kokoh. mantap mantap"
Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 39",3,Negative,Sadness,"salah kirim, bisa sih diselesaikan baik-baik, tapi males aja."
Electronics,Kit Mp3 Bluetooth,3,Negative,Sadness,pakingnya kurang aman. di pakein dus tipis doang. pdahal elektronik dg barang riskan pecah kalo di tumpuk brng lain
Men's Fashion,Bowin Masker Bomber - 2x Anti Bakteri & Percikan (Masker Kain 4 Lapis) - PRO REGULER,4,Positive,Happy,"besar sekali ukurannya, jadi nggak kepake longgar pas saya pakai"
Kitchen,Tefal Cook & Clean Frypan 26cm Wajan Anti Lengket,1,Negative,Sadness,barangnya baret dan gak mulus
Household,UCHII Air Diffuser Aroma Therapy w/ Electric Night Bluetooth Speaker,5,Positive,Love,"begitu datang ini langsung dicobain, semua berfungsi baik. saya suka karena mist-nya lembut, dan modelnya itu lho keren banget! puas dan semoga awet. respon, proses, pengiriman toko cepat, dan kemasan aman. terima kasih banyak untuk bonusnya ya"
Muslim Fashion,Bella Square Hijab Segiempat Part 2,5,Positive,Happy,bahannya adem. nyaman dipakai.
Body Care,Beli 2 Gratis 1 - Original Source Body Wash Mint Tea Tree,5,Positive,Love,pokoknya suka bgt lah ama sabun ini
Office & Stationery,Refill Isi Pulpen Frixion Pilot 0.7/0.5 atk - 0.5 HITAM,1,Negative,Anger,pelayanannya sangat buruk
Tour and Travel,Sim Card Eropa 30 Hari | Europe Simcard 30 Days Include Swiss - 8GB,5,Positive,Love,pesanan cpt diproses dan sy sdg pakai simcard nya di eropa. signal bagus. recommend bgt.
Animal Care,Spray Penghilang Bau Kencing Kucing Anjing - Aroma Lavender,5,Positive,Happy,"pengiriman cepat, packing aman ,suka sm produknya,trimakasih"
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,5,Positive,Love,modelnya cantik ??. bahannya adem. nyaman dipakai. jahitan rapi. warnanya cantik ??. mudah dibentuk.
Movies and Music,Wireless Lavalier Microphone Mini Mic for iPhone Android Phone - Type-C Plug,5,Positive,Happy,"barang cepat datang, respon penjual bagus dan semoga bisa"
Precious Metal,Minigold Black Series Logam Mulia Koin Emas Mini 24 Karat 0.025 gram,5,Positive,Love,sudah langganan beli mini gold disini ??
Health,Zambuk Obat Luar 8 gr,1,Negative,Anger,"respon admin buruk, benar sprti ulasan yg lain, seakan chat dg robot, sdh note buat jual, mnta packing aman, malah dtg penyok2,exp minta lama, minimal sprti review yg lain 30 okt, eh malah sengaja dikirim experience bulan juli (deskripsi mmg bulan juli)ketawalah skrg para admin pt bayer... nnti pasti dtg saat menangisss??????"
Health,Tim Ayam Obat Herbal Komplit 12 macam,1,Negative,Sadness,"kecewa banget. waktu datang, plastik seal ga rapet. dan dialamnya banyak banget semut. banyak banget. komplain ke penjual malahan ga di tanggep. bilangnya 'ga mungkin' ada semut. malahan komplain pembeli alasan ini itu. mana mungkin sih ga di semutin! ini aja goji berrynya ga kering. packingnya penuh angin gitu ga seal rapet. hey penjual. jangan lupa tuh: customer service. walaupun jualan bisa salah paling ga bisa bilang sorry atau ikut prihatin. tapi jangan seperti penjual ini malahan ga peduli begitu. parah banget. gila. jarang mau tulis panjang2 ribet. apalagi beli barang yang simple2 gini. tapi ini keterlaluan banget. ga recommend. terakhir mau urusan sama nih toko."
Electronics,Ezviz C6N 2MP 1080p Smart Wifi Pan Tilt CCTV camera original garansi - C6N only,1,Negative,Fear,"segel rusak agak ragu sih dengan kualitas nya sempet komplain ,disertakan video unboxing saat paket datang. tp sama penjual direspons negative. yasudahlah. kapok beli disini"
Electronics,Bundling Speaker G2 Bluetooth Mega Audio Mg 2 & Holder Gurita HP,3,Positive,Happy,suaranya jernih tp kurang keras dan casnya gk berfungsi tp gpp sy punya cas sndri proses pesanan cepat. packaging aman. packaging rapi.
Books,Kapita Selekta Kedokteran Edisi 4 Revisi 2016 (Buku 1+ 2) Original,3,Positive,Happy,"fast reponse , barang beberapa halaman ada yang blank"
Phones and Tablets,"Apple iPad Air 4 2020 256GB 64GB Wifi Only 10.9 256 64 Not Cellular - WIFI 64 GB, Grey",2,Negative,Anger,"packing hanya buble wrap, lain kali tambahkan kardus. komunikasikan pengiriman dengan jelas biar tidak repot, masa dikirim terpisah case nya, mana ngga instan, dan ngga bisa dicancel."
Kitchen,"Tatakan roda tabung gas elpiji, galon air,serbaguna troy MASPION",5,Positive,Happy,"bagus kokoh, enggak yang lari larian rodanya"
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,4,Positive,Happy,pengiriman cepat dan barang bagus dan murah
Party Supplies and Craft,Gantungan kait lengket transparan mudah dipasang kamar mandi dapur,2,Negative,Anger,jelekkkk
Sport,5-60kg Adjustable Handgrip Hand Grip Alat Fitness Olahraga Otot Tangan,1,Negative,Sadness,pesan 2 dikirim 1. ga bisa komplain. karena ga ada video. sudah dikirim foto tetap gabisa. respon lama. baru sehari setelahnya minta no.resi. ga waktu hari pas komplain minta nomor resi. silahkan ambil 16rbu nya.
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,2,Negative,Sadness,"terlalu tipis, tali earloop longgar"
Sport,MINISO Matras Yoga Pola Garis Tubuh 5mm Matras Yoga Kebugaran Rumah - Abu-abu,1,Negative,Sadness,matras nya ada sobek
Gaming,Game Boy 400 in 1 2 players pemain gameboy games + stick console anak - blue,3,Negative,Sadness,"baru di pakai dgn pemakaian prinegativei, standar 1 jam perhari, 3 hari sudah rusak...mengecewakan mutu barangnya. saya beli 2, tinggal sisa satu lagi utk membuktikan kwalitas stik ini brp hari tahan.?"
Sport,Stelan Jersey Futsal Training Sepak Bola Timnas Indonesia Garuda Murah - Hitam,1,Negative,Anger,"tidak sesuai gambar, ada cacat jerseynya sablonya berantakan. ukuran juga tidak sesuai yg dipesan. kayaknya toko asal kirim barang saja"
Animal Care,Wood Pellet / Pelet Kayu / Alas Kandang 1 kg,5,Positive,Happy,barang sesuai permintaan n kedatangan sesuai estimasi
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,1,Negative,Sadness,barang dikirim tidak sesuai jumlah pesanan
Sport,Pompa Sepeda Rockbros Pump MTB Roadbike Presta Bola 5930 140Psi,5,Positive,Love,barangnya original ??. instalasi mudah. garansi resmi. tahan lama.
Office & Stationery,Deli Notebook A5 72 Lembar dengan pinggiran plastik T3272 - alpaca,1,Negative,Fear,barang tidak sesuai dengan jumlah pesanan
Gaming,PS5 Dual Sense Controller /PS5 DualSense/ PS5 Controller / Stik PS5 - Asia,5,Positive,Happy,"barang original beli yg asia dpt reg asia jpn, overall lancar udh seminggu pakai normal. barang bener mulus dan ori bagus. smoga awet terus tingkatkan pelayanan nya gan"
Camera,Battery baterai batre canon LP-E8 Li-ion 550D 600D 700D,5,Positive,Happy,"packing bagus, reson penjual cepat, baterai sudah dicoba berfungsi normal. hanya saja tadi waktu buat ngerekam video sempat tiba-tiba ngedrop, auto kamera mati. sekarang baru dicas, semoga nanti normal lagi."
