Category,Product Name,Customer Rating,Sentiment,Emotion,text
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,5,Positive,Happy,"Baju bagus, tanpa cacat dan harga bersahabat"
Electronics,Kova Liko Kompor Listrik Mini Stove Moka Pot Seduh V60 Manual Brew - Hitam,5,Positive,Happy,Barangnya original. Hemat listrik. Bahan kuat & awet. Mutu terjamin SNI. Penjualnya ramah banget. Packaging aman. Proses pesanan cepat. Gampang dipakai.
Other Products,"Aluminium Miter T-Track for Router and Table Saw Jig - Silver, 10 cm",1,Negative,Fear,Pesan nut slider 4 kenapa cuma datang 2?
Muslim Fashion,Jilbab Pashmina Plisket Diamond Hijab Pasmina Lipit ORI Murah Kekinian - Army,2,Negative,Fear,Not recommend Gak sesuai sama harga beli di toko lain dengan harga sama kualitas jauh maaf review jujur
Office & Stationery,Whiteboard gantung 90 x 120 cm,5,Positive,Happy,Pengiriman Cepat. Barang sesuai gambar. Kualitasnya oke. Recommended.
Office & Stationery,"Double tape 3M VHB 24mm x 4,5mtr - Lem 3M - Double tape 3m - 24mm X4,5mtr",1,Negative,Sadness,"ini sih bukan 3m asli mengecewakan ,udah beli 10 tp gini"
Body Care,Kahf Humbling Forest Eau de Toilette 35 ml,1,Negative,Sadness,"aromanya ngaka ada, kecewa aku"
Automotive,Charger Aki Portable 12V/2A Mobil | Motor,1,Negative,Sadness,ga berfungsi kecewa bgt
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",4,Positive,Happy,"Berfungsi dengan baik, fast charge jalan"
Animal Care,Glofish Tetra / Glow in The Dark / Ikan Hias Air Tawar Aquascape - Biru,5,Negative,Anger,jelek
Books,Your Name - Shinkai Makoto - Haru,5,Positive,Happy,"brg sesuai deskripsi, sukses selalu"
Movies and Music,pad drum 10 inchi murah,1,Negative,Fear,"Pengirimannya sih cepat, tapi barangnya bruntusan gitu. Teman saya juga beli drum pad bahan karet dari malang tapi alus kok, ini yg saya beli malah bruntusan begitu. Ekspetasi saya tadinya bagus malah dapatnya yg jelekkan. Tdk sesuai foto yg di pajang oleh penjual."
Computers and Laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,1,Negative,Anger,barang bosok! sekali Pake rusak.. mau claim dijawab berbelit ama adminnya
Household,Lemari Plastik Pakaian DIY / Wardrobe / Rak Baju Animal Character - 8 Cube + 4 Rak,1,Negative,Fear,"pengiriman cepat namun, saya baru sempat susun dua minggu setelah barang sampai, tapi ternyata cube kurang sekitar 3-6 piece cube polos, jadinya lemarinya tidak kokoh, berharap penjual bisa mengirim part ke kuranganya, supaya saya perbaiki bintangnya. ketika barang berudi terima, saran saya harus ada tabel verifikasi jumlah part dan asesoris nya di sini tidak ada, cara pasang tidak di berikan dengan jelas. jika ini merek; resmi bisa di komplain ke lembaga perlindungan konsumen Indonesia"
Gaming,Nintendo Switch / N Switch Joy-Con Joycon Joy Con (Left / Right) WARNA - GREEN PINK,5,Positive,Love,"Packing Baik, pengiriman cepatt.... udh 3 kali belanja di toko ini dan selalu puas dengan pelayanannya.. terima ksih yah.."
Office & Stationery,Scissors / Gunting Joyko SC-838 - SC-828,1,Negative,Sadness,Kecewa beli di sini...order gunting tp tidak di kirim.kata ya kalau order untuk ke 2 kali ya bakal dikirim nyala nya zonkkkkkkk
Phones and Tablets,Remax True wireless Stereo Earbuds TWS-21 - Putih,2,Negative,Sadness,"mati sebelah , kecewa pedahal udah kek percaya"
Sport,XM-L T6 Senter Kepala 3 Lampu LED New Brand Headlamp XML,5,Positive,Love,mantul... semuanya ok
Men's Fashion,"Polos - Classic Pajamas / Set Piyama Lengan Panjang Pria Dewasa Katun - Oregano, XL muat +-90 kg",3,Negative,Sadness,luntur terus meski sdh bbrp kali d cuci
Men's Fashion,"Sendal joemen Kulit Original Pria S35 - Coklat tua, 39",3,Negative,Sadness,"lumayan ,tapi kalau dipake jalan jauh suka lecet,,,pas jepit jempol dan kaki telunjuk terasa sakit"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,5,Positive,Happy,bagus bajunya buat sehari hari anak
Office & Stationery,( ISI 30 Roll) Kertas Print Kasir thermal paper Roll 57 x 30 / 57x30,5,Positive,Love,belanja disini mantap pengiriman cepat dan barangnya rekomended dan packing aman dan rapi bakal belanja lagi disini insyaallah
Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 7",3,Negative,Sadness,celananya kekecilan sayang amet
Party Supplies and Craft,Bubble Wrap Packing Tambahan,2,Negative,Anger,"Ga guna, sebelum dilapis ini hrusnya dilapis kardus lah minimal."
Other Products,Packing Dus,1,Negative,Anger,Kemasan box bekas.....
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,1,Negative,Anger,Susah bgt pasangnya!!! Gak kuat menahan airnya!!!
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,5,Positive,Love,"mantap.. barang sudah sampai, dgn harga yg sangat ekonomis tapi kualitas barang tdk ekonomis. recommended seller nih.."
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,4,Positive,Happy,Bulu mata jadi lentik. Packaging rapi. Packaging aman ??. Proses pesanan cepat. Aplikator mudah dipakai.
Computers and Laptops,Charger Adaptor MacBook Pro 2008 2009 2010 2011 2012 Magsafe 1 60W ORI,5,Positive,Love,"Terima Kasihh Boss, Mantappss.. Smoga Lancarr n Berkah Rezekinya..Smngttt Boss ??????"
Automotive,3M Clay Bar Claybar Detailing Salon Mobil Menghilangkan Noda Aspal,5,Positive,Happy,Pengiriman on time dan produk berfungsi baik seperti harapan.
Muslim Fashion,Mukena Dewasa Parasit Polos Premium Traveling - Salem,1,Negative,Anger,pesan warna PUTIH dan ABU. Tapi yg Datang warna SALEM dan ABU. KECEWA Karena PENJUAL Tidak konfirmasi sebelum dikirim
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",5,Positive,Happy,Bahan berkualitas. Ukuran sesuai. Modelnya keren. Warnanya sesuai. Potongannya rapi.
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,5,Positive,Happy,Warnanya cantik ??. Ukuran sesuai. Bahannya lembut. maaf foto nya pocketnya aja. sajadahnya sedang dicuci.
Kitchen,GM Bear Set Pisau Dapur isi 5pcs Hitam 1083-Pisau Set 5 Pcs,2,Negative,Fear,"terakhir chat sekaligus memastikan bilangnya merek GM Bear yg akan dikirim, ternyata kardusnya ajah yg merek GM Bear tp isinya merek lain BUCK-I. Barang datang ga sesuai kesepakatan. Ini mah bohong namanya..."
Automotive,AntiFog Embun Besar Kaca Spion & Jendela Mobil Sticker Anti Fog Hujan - Spion 9.5x13.5,5,Positive,Love,top markootooop
Precious Metal,RM New 2 g,5,Positive,Happy,"Produk original, packing aman, seller fast respon, kurir ramah, promo tokped terpakai ??"
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,1,Negative,Fear,Tidak dikirim lilin nya padahal sdh beli
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,4,Positive,Happy,lumayanlah sesuai harga
Movies and Music,Pianika YAMAHA P32D Original,1,Negative,Fear,"barang 1 minggu baru nyampe,,, itu pun saya harus 2x ke JNE Pedati urusin baru barang sampai..... evaluasi bos! biar nggk gini lagi. cape, ribet urusinnya,,,,nggk dpt apa2"
Men's Fashion,kaos kaki tebal PDL Harpist tentara loreng army - brimob,5,Positive,Love,"Respon cepat, barang sesuai pesanan.. Bahannya adem. Tebalnya pas!. Packing aman. Recommended.."
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",5,Positive,Happy,"pengiriman cepat, produk nyaman buat dipakai dirumah."
Muslim Fashion,Bella Square Hijab Segiempat Part 3,1,Negative,Sadness,pesannya cappucino datengnya ungu tua. aduuhhhh jauh bngat. baru pertama kali belanja udah mengecewakan????????
Health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,5,Positive,Happy,pengiriman cepat kualitas barang bagus wanginya juga oke
Kitchen,Egg Timer Fackelmann,3,Negative,Sadness,lampu indikator tdk bekerja.......
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,5,Positive,Love,Bahannya adem. Warnanya cantik ??. Ukuran sesuai. terimakasih
Office & Stationery,kalkulator citizen 868L best seller,2,Negative,Anger,"Sudah punya jenis yg sama Made in China juga, tapi yg ini bahannya lebih jelek."
Automotive,Masker Sport SHERLOCK Olahraga Sepeda Dual Valve Filter Carbon N95,1,Negative,Anger,JELEKKKKK PUTUSS SEMUA TALINYA
Carpentry,YJ-01 Nano Spray Gun Disinfectant Wireless 800 ml,1,Negative,Fear,barang tidak lengkap
Computers and Laptops,"CASE MACBOOK Clear Bening AIR PRO RETINA TOUCHBAR 11 12 13 15 INCH - AIR 13 A1466, LOGO HOLE",1,Negative,Sadness,kecewa penjual ga tanggung jawab komplen berhari� gada solusi
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,5,Positive,Happy,Teksturnya creamy. Gampang dipakai. Packaging aman ??.
Automotive,Bubble Wrap Plastik Pembungkus Helm,5,Positive,Love,Produk original ??. Bikin helm saya makin keren!. Jadi tambah rapih.
Toys and Hobbies,Coreful Figure Sakurajima Mai - Bunny Ver. (20cm),5,Positive,Love,respon dan barang di proses dengan cepat thx kyou!! recommended banget.!!
Gaming,FIFA 22 PC ORIGINAL ORIGIN + Last Update - Origin 39GB,5,Positive,Love,"mantabb selernya baik banget, penyabar sampe salah paham, tapi selernya tetep profesional dan baik hati..Positive seler Game nya seru!. kelengkapan sesuai. produk terbaru."
Health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,4,Positive,Happy,"kemasan rapih,pengiriman cepat,semoga cocok"
Carpentry,Wallpaper Dinding 3D Foam Batu Bata 70cm x 77cm - Putih 70 x 38cm,1,Negative,Sadness,"Sangat kecewa, barang rusak.., reseler jualan tdk amanah... Klo jualan amanah ya kak biar berkah.."
Kids and Baby Fashion,Tas Sekolah Anak SD Laki 3 in 1 Cowok - Fendi series - Hitam,3,Negative,Fear,"Produk sgt biasa..jauh bgt bedanya sm foto dgn realnya..pknya resleting biasa, bahan kasar."
Computers and Laptops,KUKE KLS-808 Meja Lipat Laptop /Meja laptop lipat/Oxy Folding Table - Hitam,1,Negative,Fear,"Sangat kecewa sekali. Produk kakinya goyang tidak rata oglek2. Hati2 jika membeli warna putih, karena tidak sesuai difoto produk. Barang yg sampai warna coklat, tapi penjual ngotot meja yg diterima saya itu warna putih sesuai foto dan tidak mau menerima komplain. Saya lihat review beberapa pembeli lainnya juga mengalami hal yg sama seperti saya, dikirimkan warna berbeda dari yang dipesan. Walaupun saya sudah bertanya dulu di msg memastikan sebelum membeli dan menulis pesan sewaktu order, percuma saja."
Animal Care,FLASH SALE - Makanan Kucing Bolt Repack 1KG - IKAN,1,Negative,Anger,"packaging kurang rapih, semua kemasan produk BOLT sobek.. sehingga ketika unboxing, isi makanan berantakan"
Household,Alat PEL Lantai Otomatis SAMONO Clear Mop Alat Pel Praktis SCM004,1,Negative,Anger,"alat pelnya bagus. tp dr 2 barang yg saya pesan, cm dikirim 1 item, alat pel aja. jepitan jemurannya gak dikirim. padahal di innvoicenya ditulis 2 items dan trnyt penjualnya malah kasar yah, pake ngancem kl ksh bintang 1, mrk tdk akan bantu ngecek ke bagian pengiriman"
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",4,Positive,Happy,Build kokoh. Kakinya gampang diatur. Berfungsi dengan baik. Berfungsi dengan baik.
Food and Drink,SAMBAL CUMI ASIN/PETAI/BAJAK EBI / TERI /ANEKA SAMBEL MR CRISPY - SAMBAL BAJAKEBI,2,Negative,Fear,"udh kecil diisi ga full + banjir minyak. jdi kira2 isi nya stgh lbh dkit dr tempat kecilnya. ga lbh dr 3 sendok makan. maaf, ga worth utk hrg segini."
Computers and Laptops,Telkomsel Orbit Star 2,1,Negative,Sadness,Katanya dapat paket 150 GB ternyata setelah di regiatrasi cm 300 mB..
Health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,1,Negative,Sadness,kecewa krn barang di dlm box ketika dibuka sudah pecah. botol pecah dibagian bawah sehingga isinya tdk ada yg tersisa.
Household,Pel Lantai Spray Super Mop Alat Pembersih Lantai Pel Pembersih A71,3,Negative,Fear,"baiknya sblm dikirimkan di cek dulu. karena ada part yang hilang jadi tidak bisa berfungsi. seller nawarin untuk tukar barang, tapi ongkir ke BALI sama aja kayak beli baru."
Phones and Tablets,Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi,4,Positive,Happy,"paket sdh sy terima, belum dicoba smg anak sy suka, semoga berfungsi dan awet, makasih ya kak"
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,5,Positive,Love,ini bagus banget.. kualitas mantap
Books,Novel Keajaiban Toko Kelontong Namiya Malice Newcomer Keigo Higashino - The Newcomer,5,Positive,Happy,"Buku ori, pengiriman cepat dan aman pakai bubble wrap"
Movies and Music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,5,Positive,Happy,mantap bgt
Sport,Senter Kepala COB LED Rechargeable / HEADLAMP SOROT,1,Negative,Sadness,"tali senter kepala ,berubah... gak bagus.... kecewa."
Gaming,NO 1 PUBG TRIGGER S8 TRANSFORMER L1 R1 SHRAP FIRE BUTTON SHARP SHOOTER,5,Positive,Happy,Tiap kali beli barang selalu research dulu. This one bener-bener top dibanding yg lain. Ada harga = ada kualitas. Pernah beli yg 20k dan cepet bgt rusak and slip. Kl yg ini solid and the best. Thanks gan.
Household,UCHII Air Diffuser Aroma Therapy w/ Electric Night Bluetooth Speaker,5,Positive,Happy,"puas sekaliii dpt harga flash sale. semua berfungsi sesuai deskripsi. disfuser bbrp tetes aja, harummm"
Party Supplies and Craft,Kukakey Strap Gantungan Kunci Mobil Motor Bracelet Cars Key Chain Rope - Short Black,1,Negative,Anger,Udah beli banyak ada 1 yg rusak mau tukar ga bisa pake belibet aturan cape deh
Animal Care,Cupang Hias Halfmoon Male / Betta Fish Halfmoon - Random,5,Positive,Happy,"Kondisi ikan cupang sehat, dan dipacking dengan rapi dan apik."
Books,Star Wars Trilogy White Leather (Exp),5,Positive,Happy,"Barang original dan masih segel, proses cepat, tidak sampai satu hari barang sudah sampai padahal pengiriman menggunakan bebas ongkir, barang dibungkus dengan bubble wrap tebal saat pengiriman, jadi aman."
Beauty,"MS Glow - 1 Box Masker Kosme Mask Fitmask Nano Silver Masker Kesehatan - Hitam, Stopper",5,Positive,Happy,Nyaman di kulit Proses pesanan cepat Packaging aman ?? Packaging rapi Respon penjualnya top
Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 42",2,Negative,Fear,"gimana bisa miring begitu? plus udh di wanti2 alamat kirim kantor tutup jam 5 terus libur akhir tahun. udh ditanya udh konfirmasi katanya bisa sblm jam 5 sampe pake sameday. ini nyampe nya jam 8 malem, gw nungguin di warkop depan kantor yg udh gelap. tolonglah kalo udh di notice gitu pilih sameday grab/gojek jgn pake anteraja yg transit sana transit sini. kalo emg ga bisa ga usah diiyakan pas nanya jam 5 sampe apa enggak. kecewa"
Automotive,Masker 3 ply Hitam Full Black Orlee Medis 3ply Earloop Kemenkes 50 - Hitam,1,Negative,Anger,"pesanan ga lengkap, chat ga di bales. toko bagus karyawannya rusak. buat jelek citra jadinya, amal deh."
Kitchen,GM Bear Set Pisau Dapur isi 5pcs Hitam 1083-Pisau Set 5 Pcs,2,Negative,Sadness,"barang rusak. pisau ada yg patah, ada bekas goresan pisau, sayang banget quality kontrolnya buruk."
Muslim Fashion,sejadah travel serut - Biru,5,Positive,Happy,barangnya bagus harganya murah
Body Care,Folti baffi cream wajah penumbuh jenggot jambang kumis pria sdh BPOM,2,Negative,Sadness,"Produk belum ada hasil sama sekali, mengecewakan"
Beauty,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,1,Negative,Anger,"Di gambar kelihatan besar tapi kenyataannya kecil sekali kaya mainan, sampai sekarang bingung untuk makainya buat pakai apa tanggung sekli, kecuali buat naro benang mungkin berpungsi, nyesel banget telah beli kotak ini!!!"
Movies and Music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,1,Negative,Anger,"dicharge lampu tidak nyala, sama sekali tidak bisa dipakai mau dikembalikan berat di ongkir HARUSNYA SEBELUM DIKIRIM DITES DULU, TOH PACKAGINYA TIDAK ADA SEGEL DITES DULU BOLEH KAYAKNYA SAYANGNYA BINTANG MINIMAL 1 NOT RECOMMEND"
Computers and Laptops,dbE GM190 7.1 Virtual Surround Gaming Headphone,1,Negative,Fear,"ga jelas, info bohong yang bikin pengalaman tidak menyenangkan, kalo mau beli produk dbe cari toko laen, yang ini tipu tipu, headphone dateng dengan keadaan bikin kuping sakit"
Other Products,karung plastik bekas beras putih 50kg,1,Negative,Fear,"mungkin pada saat pengiriman, alangkah baiknya kalau di bungkus kardus. dr 50 lembar, 11 lembar bolong. semoga kedepan lebih baik lg."
Books,Buku Filosofi Teras - Original,5,Positive,Happy,pengemasan cepat dan datang nya juga cepat. thank you seller and kurir
Household,Jemuran Baju Stainless Steel SAMUDERA 181,2,Negative,Fear,Hari ini baru terpasang. Ternyata ada satu palang yg ukuran pendek cacat..bengkok dan cedok bekas besi ditekuk..akhirnya saya pindah posisi palang tersebut dibagian tengah dalam..secara keseluruhan barang baik. Mungkin perlu ditingkatkan QC nya saja.
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",4,Negative,Fear,warna pinknya tdk sesuai????
Computers and Laptops,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",1,Negative,Sadness,"tidak berfungsi, tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa"
Books,Buku MASTER SUKSES CAT CPNS 2021-2022 UPDATE SUPERLENGKAP HOTS,1,Negative,Anger,"pelayanan penjual nya jelek, slow respon banget"
Computers and Laptops,SSD Midasforce 128 Gb - Tanpa Caddy,5,Positive,Happy,"barang bagus, berfungsi dengan baik, seler ramah, pengiriman cepat"
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 8",4,Positive,Happy,Orderan sesuai dan kualitasnya juga ok. Pengiriman tidak terlalu lama.
Camera,Mini Photo Studio Box Folding Kotak Tempat Foto Portable with LED,3,Negative,Sadness,"Agak penyok dikit yg sebelah kiri, usb gak berfungsi jadi mesti ganti usb sendiri"
Household,MINISO Tempat/ Tong Sampah Plastik Meja Mini Trash Bin Garbage - Hijau,5,Positive,Happy,"Kualitas Product Bagus. Material bagus. Recomended. terimakasih untuk Tokopedia dan miniso karena saya dapat tong sampah plastik nya gratis semoga berkah untuk saya dan untuk Tokopedia dan miniso . tong sampah nya sampai dalam keadaan utuh dan masih bagus serta nyaman digunakan dan mungil juga dan bahan nya lembut soft doft yaa, jadi kalau dimainkan anak tidak akan melukai apabila tidak rusak seperti pecah dan semoga awet menemaniku sampai hari yang akan datang ."
Kitchen,Onix Dispenser Galon Air Aqua Pompa Galon Automatic,4,Positive,Happy,"Mantap, pas sih walau agak goyang2 ga lengket ke galon, tpi speed air keluar cukup, mulutnya mungkin yah agak kurang panjang dikit"
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,5,Positive,Happy,respon cepat barang sesuai pesanan
Kitchen,Tefal Cook & Clean Frypan 26cm Wajan Anti Lengket,1,Negative,Sadness,Barangnya baret dan gak mulus
Gaming,Nintendo Switch / N Switch Joy-Con Joycon Joy Con (Left / Right) WARNA - GREEN PINK,5,Positive,Happy,"Barangnya ok, kemasannya tidak ada rusak. Joycon ungu (sebelah kanan) sempat tidak terdeteksi, namun setelah re insert joyconnya dua kali, akhirnya berfungsi. So no issue there! Harganya bersaing, sellernya fast response, terima kasih!"
Other Products,terpal A12 korea ( IMPORT),1,Negative,Sadness,kecewa iklannya biru orange kirimnya biru sirver. penjual yg yg asal kirim aja. di tanya enggak ditanggapi lagi.
Muslim Fashion,"masker hijab-masker hijab serut-masker kain-masker hijab 2ply 2 lapis - Ungu tua, Merk Mambo",2,Negative,Sadness,gk bisa di pakai tali krng panjang
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,5,Positive,Happy,Sangat puas sdh berkali2 belanja disini pelayanannya ramah dan pengiriman super rapih dan cepat
Men's Fashion,Rockbros Kacamata Sepeda Polarized dengan 5 Lensa Myopia Original 0089 - Hitam,1,Negative,Anger,"To be honest ! Barang rusak ( tangkai patah ) dikirim, saya salah juga pas buka ga di video unboxing. But overall, sangat - sangat mengecewakan sih kualiatas barang ini toko, padahal sudah di kasih notes waktu pemesanan, harap di check dulu min barang sebelum dikirim. Kapok sih klo saya !!!"
Office & Stationery,"Notebook #Binding/ Custom/ Planner Dotted/ Grid/ Journal/ Agenda - garis, Hitam",1,Negative,Anger,"Pengiriman lama, barang nya cacat tolong diperbaiki layanan nya !"
Health,Imboost Tablet Daya Tahan Tubuh - 1 Strip @10 Tablet,3,Negative,Anger,"Seperti biasa, pengiriman Dan pelayanan LAMA! Pdhl officiall store!????"
Camera,Alat Pembersih Kaca D62 Glass Cleaning Brush Teleskopik Wiper Jendela - Putih,5,Positive,Happy,"Produk nya OK..kaca bersih, karet nya OK.. Kain pembersih nya OK jg Bersihin kaca walopun di awal sudah dipasang"
Movies and Music,Wireless Lavalier Microphone Mini Mic for iPhone Android Phone - Type-C Plug,1,Negative,Sadness,"Barang nya sdh di coba, tapi tdk bisa berpungsi dgn baik, nggak bisa conek dgn iphone sy."
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,3,Negative,Sadness,Bahannya ternyata panas dan ga nyerap keringat. Yah namanya ada rupa ada harga ??
Books,THE MAGIC LIBRARY,5,Positive,Happy,pengiriman standart dan buku sampai dengan aman
Party Supplies and Craft,buble wrap hitam 30cm x 50meter,1,Negative,Anger,bahan tipis jelek
Kitchen,[GROSIR] TIMBANGAN KUE DIGITAL DAPUR 10KG 10 KILOGRAM 1000 GRAM 1000G,3,Negative,Fear,packing tdk dikemas dan asal kirim lgsung pdhal kondisi dusnya sudah rusak. mgkin karena harga barangnya murah Rp.25.000. jd tdk dikemas rapih.
Camera,kain background foto waterproof - Hitam,3,Negative,Sadness,"produk sih bagus, hanya seller tidak teliti mbaca pesanan, salah ukurannya, jadinya saya yang susah"
Gaming,Gameboy + STICK TAMBAHAN 2 PLAYER Sup Retro 400 in 1 - Biru,5,Positive,Happy,"barang sesuai pesanan,pengiriman cepat,pengemasan sangat bagus,bubble wrap tebal????"
Electronics,IWARE ZJ-5809 MINI PORTABLE BLUETOOTH THERMAL PRINTER PPOB/KASIR 58MM,2,Negative,Fear,"dikirimnya lama, plus batrenya cuma 1500mah alias tdk sesuai pic."
Phones and Tablets,Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu,5,Positive,Happy,Barangnya original ??. Ada garansi resmi. Kelengkapan sesuai. Kemasan disegel. Warna sesuai pesanan. Spesifikasi sesuai . Suara jernih. Berfungsi dengan baik. Barangnya mulus. Kamera tajam. Proses pesanan cepat. Packaging rapi. Packaging aman ??. Respon penjualnya top. Penjualnya ramah banget. Baterai awet.
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,3,Negative,Fear,dusnya robek dan terbuka kemasannyaa
Mother and Baby,"merries S , M , L , XL - L39",1,Negative,Sadness,pesanan ndk sesuai... pesen M di kirim L ....
Food and Drink,KERUPUK MAWAR PUTIH KHAS PALEMBANG 250 grm,2,Negative,Fear,byk yg hancur dikirim ke jkt
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,5,Positive,Love,tokonya terbaik sii ini mah... udh 4x order disini setiap anak ultah selalu pesen printilannya disini.. skg anak ke 2 ultah pun belinya disini. mantap
Kitchen,OXONE Black Marble Knife Set OX-605,5,Positive,Happy,Material Produk Bagus. Produk Sesuai. Kualitas Produk Bagus. Produk Original.
Toys and Hobbies,Kartu Remi Plastik Anti Air Waterproof - Black - Biru,5,Positive,Love,barang sesuai deskripsi pengiriman cepat??????????????????????????????????????????????????????????????????????????????????????????
Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 44",1,Negative,Anger,"Saya membeli 2 sepatu yang sama dengan ukuran berbeda. Yang dikirim adalah sepatu no 42 dan 41. Pengajuan klaim adalah PENUKARAN. Namun malahan yang diterima uang. Ini benar-benar merugikan pelanggan. Sekalipun saya dapat order kembali, namun ada biaya ongkir yang harus ditanggung. Kualitas sepatu no 42 pun tidak prima. Daerah tongue jahitannya loncat. PENGALAMAN INI BENAR-BENAR MENGECEWAKAN."
Kitchen,OXONE Black Marble Knife Set OX-606,4,Positive,Happy,pesanan cepat sampai d tujuan barang tiada kendala
Beauty,"MS Glow - 1 Box Masker Kosme Mask Fitmask Nano Silver Masker Kesehatan - Hitam, Stopper",5,Positive,Love,"cepet bgt pengiriman ny , cma shari nyampee??, masker ny enak bgt d pake , mudah�an jerawat ku g muncul lgiNyaman di kulit. Proses pesanan cepat."
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,1,Negative,Sadness,"belum tahu dimana keberadaannya, setelah dibuka bungkusannya ternyata tidak dikirim bersamaan dengan paket diskon yg lain. saya sebaga pembeli juga salah karena langsung menyelesaikan transaksi begitu dapat kabar ada paket dari satpam tanpa memeriksanya. mengecewakan sekali pelayanan Deli meskipun diskon."
Sport,Polyflex PVC Korea Best Seller / PVC Flex /Sticker Polyflek / Poliflex - Red,1,Negative,Anger,barang kurang bagus tipis pokoknya jelek
Mother and Baby,Merries Pants Positive Skin L 37,1,Negative,Fear,"ampuuuunnn dibngkus pake plastik bening.. jdi malu krn diperumahan ada yg jual tp mlh beli online, soalnya paket dtng ditaruh di kursi pos satpam (khusus buat semua paket seperumahan)mikir2 klo mau beli disini lgi"
Tour and Travel,Pullman Ciawi Vimala Hills Resort and Spa Hotel,5,Positive,Love,"Highly Recommend Seller, sangat ramah dan komunikatif dalam memberikan konsultasi serta sabar dalam menjelaskan detail pertanyaan. Proses ordering hingga terbit Vouchernya sangat cepat. Good Job ????????"
Health,Stella Parfum'ist Smart Matic Caffe Latte,5,Positive,Happy,"Sesuai pesanan, cepat proses kirim sdh sampai lgsg dipasang,Thanks seller"
Kitchen,Oxone OX-605 Pisau Dapur Black Marble Knife Set,5,Positive,Happy,Tajam. Produk Original. Produk Sesuai. Kualitas Produk Bagus.
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",1,Negative,Fear,PO udah sebulan gak sampai cm d kirim voucher dan di janjikan minggu k 3 bulan juni di kirim .. cuman sampe skrg udh akhir bulan juni blm terima juga � di chat gak balas???
